Province/State,Country/Region,Lat,Long,date,confirmed,deaths,recovered,active
,San Marino,43.9424,12.4578,4/14/20,371,36,3.0,332.0
,Saudi Arabia,24.0,45.0,4/14/20,5369,73,164.0,5132.0
,Senegal,14.4974,-14.4524,4/14/20,299,2,8.0,289.0
,Serbia,44.0165,21.0059,4/14/20,4465,94,16.0,4355.0
,Seychelles,-4.6796,55.492,4/14/20,11,0,0.0,11.0
,Singapore,1.2833,103.8333,4/14/20,3252,10,1700.0,1542.0
,Slovakia,48.669,19.699,4/14/20,835,2,64.0,769.0
,Slovenia,46.1512,14.9955,4/14/20,1220,56,2.0,1162.0
,Somalia,5.1521,46.1996,4/14/20,60,2,73.0,-15.0
,South Africa,-30.5595,22.9375,4/14/20,2415,27,73.0,2315.0
,Spain,40.0,-4.0,4/14/20,172541,18056,117.0,154368.0
,Sri Lanka,7.0,81.0,4/14/20,233,7,15.0,211.0
,Sudan,12.8628,30.2176,4/14/20,32,5,237.0,-210.0
,Suriname,3.9193,-56.0278,4/14/20,10,1,5.0,4.0
,Sweden,63.0,16.0,4/14/20,11445,1033,19.0,10393.0
,Switzerland,46.8182,8.2275,4/14/20,25936,1174,35973.0,-11211.0
,Taiwan*,23.7,121.0,4/14/20,393,6,7.0,380.0
,Tanzania,-6.369,34.8888,4/14/20,53,3,2.0,48.0
,Thailand,15.0,101.0,4/14/20,2613,41,93.0,2479.0
,Togo,8.6195,0.8248,4/14/20,77,3,88000.0,-87926.0
,Trinidad and Tobago,10.6918,-61.2225,4/14/20,113,8,99.0,6.0
,Tunisia,34.0,9.0,4/14/20,747,34,6.0,707.0
,Turkey,38.9637,35.2433,4/14/20,65111,1403,269.0,63439.0
,Uganda,1.0,32.0,4/14/20,55,0,21.0,34.0
,Ukraine,48.3794,31.1656,4/14/20,3372,98,87.0,3187.0
,United Arab Emirates,24.0,54.0,4/14/20,4933,28,3.0,4902.0
Bermuda,United Kingdom,32.3078,-64.7505,4/14/20,57,5,9.0,43.0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/14/20,54,1,0.0,53.0
Channel Islands,United Kingdom,49.3723,-2.3644,4/14/20,440,13,2.0,425.0
Gibraltar,United Kingdom,36.1408,-5.3536,4/14/20,129,0,15.0,114.0
Isle of Man,United Kingdom,54.2361,-4.5481,4/14/20,254,2,250.0,2.0
Montserrat,United Kingdom,16.7425,-62.1874,4/14/20,11,0,1291.0,-1280.0
,United Kingdom,55.3781,-3.4360000000000004,4/14/20,93873,14073,2854.0,76946.0
,Uruguay,-32.5228,-55.7658,4/14/20,483,8,686.0,-211.0
,US,37.0902,-95.7129,4/14/20,607670,30262,57023.0,520385.0
,Uzbekistan,41.3775,64.5853,4/14/20,1165,4,1009.0,152.0
,Venezuela,6.4238,-66.5897,4/14/20,189,9,77.0,103.0
,Vietnam,16.0,108.0,4/14/20,266,0,3754.0,-3488.0
,Zambia,-15.4167,28.2833,4/14/20,45,2,47055.0,-47012.0
,Zimbabwe,-20.0,30.0,4/14/20,17,3,27.0,-13.0
Diamond Princess,Canada,0.0,0.0,4/14/20,0,1,1159.0,-1160.0
,Dominica,15.415,-61.371,4/14/20,16,0,276.0,-260.0
,Grenada,12.1165,-61.679,4/14/20,14,0,400.0,-386.0
,Mozambique,-18.665695,35.529562,4/14/20,28,0,67.0,-39.0
,Syria,34.802075,38.99681500000001,4/14/20,29,2,8042.0,-8015.0
,Timor-Leste,-8.874217,125.727539,4/14/20,6,0,305.0,-299.0
,Belize,13.1939,-59.5432,4/14/20,18,2,133.0,-117.0
Recovered,Canada,0.0,0.0,4/14/20,0,0,88.0,-88.0
,Laos,19.85627,102.495496,4/14/20,19,0,102.0,-83.0
,Libya,26.3351,17.228331,4/14/20,35,1,7.0,27.0
,West Bank and Gaza,31.9522,35.2332,4/14/20,308,2,11.0,295.0
,Guinea-Bissau,11.8037,-15.1804,4/14/20,38,0,55.0,-17.0
,Mali,17.570692,-3.996166000000001,4/14/20,144,13,242.0,-111.0
,Saint Kitts and Nevis,17.357822,-62.782998,4/14/20,14,0,627.0,-613.0
Northwest Territories,Canada,64.8255,-124.8457,4/14/20,5,0,39.0,-34.0
Yukon,Canada,64.2823,-135.0,4/14/20,8,0,3197.0,-3189.0
,Kosovo,42.602636,20.902977,4/14/20,387,8,16.0,363.0
,Burma,21.9162,95.956,4/14/20,63,4,42.0,17.0
Anguilla,United Kingdom,18.2206,-63.0686,4/14/20,3,0,118.0,-115.0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/14/20,3,0,6.0,-3.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/14/20,10,1,208.0,-199.0
,MS Zaandam,0.0,0.0,4/14/20,9,2,2627.0,-2620.0
,Botswana,-22.3285,24.6849,4/14/20,13,1,457.0,-445.0
,Burundi,-3.3731,29.9189,4/14/20,5,1,22.0,-18.0
,Sierra Leone,8.460555000000001,-11.779889,4/14/20,11,0,7.0,4.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/14/20,3,0,55.0,-52.0
,Malawi,-13.254307999999998,34.301525,4/14/20,16,2,327.0,-313.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/14/20,11,0,8.0,3.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/14/20,1,0,6.0,-5.0
,South Sudan,6.877000000000002,31.307,4/14/20,4,0,4.0,0.0
,Western Sahara,24.2155,-12.8858,4/14/20,6,0,49.0,-43.0
,Sao Tome and Principe,0.18636,6.613081,4/14/20,4,0,11.0,-7.0
,Yemen,15.552727,48.516388,4/14/20,1,0,12.0,-11.0
,Comoros,-11.6455,43.3333,4/14/20,0,0,250.0,-250.0
,Tajikistan,38.861034000000004,71.276093,4/14/20,0,0,912.0,-912.0
,Afghanistan,33.0,65.0,4/15/20,784,25,6.0,753.0
,Albania,41.1533,20.1683,4/15/20,494,25,117.0,352.0
,Algeria,28.0339,1.6596,4/15/20,2160,336,170.0,1654.0
,Andorra,42.5063,1.5218,4/15/20,673,33,179.0,461.0
,Angola,-11.2027,17.8739,4/15/20,19,2,32.0,-15.0
,Antigua and Barbuda,17.0608,-61.7964,4/15/20,23,2,233.0,-212.0
,Argentina,-38.4161,-63.6167,4/15/20,2443,111,1868.0,464.0
,Armenia,40.0691,45.0382,4/15/20,1111,17,140.0,954.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/15/20,103,3,0.0,100.0
New South Wales,Australia,-33.8688,151.2093,4/15/20,2886,25,41.0,2820.0
Northern Territory,Australia,-12.4634,130.8456,4/15/20,28,0,6811.0,-6783.0
Queensland,Australia,-28.0167,153.4,4/15/20,999,5,572.0,422.0
South Australia,Australia,-34.9285,138.6007,4/15/20,433,4,1040.0,-611.0
Tasmania,Australia,-41.4545,145.9707,4/15/20,165,6,610.0,-451.0
Victoria,Australia,-37.8136,144.9631,4/15/20,1299,14,518.0,767.0
Western Australia,Australia,-31.9505,115.8605,4/15/20,527,6,1892.0,-1371.0
,Austria,47.5162,14.5501,4/15/20,14336,393,3291.0,10652.0
,Azerbaijan,40.1431,47.5769,4/15/20,1253,13,76.0,1164.0
,Bahamas,25.0343,-77.3963,4/15/20,49,8,0.0,41.0
,Bahrain,26.0275,50.55,4/15/20,1671,7,11.0,1653.0
,Bangladesh,23.685,90.3563,4/15/20,1231,50,1.0,1180.0
,Barbados,13.1939,-59.5432,4/15/20,73,5,60.0,8.0
,Belarus,53.7098,27.9534,4/15/20,3728,36,1398.0,2294.0
,Belgium,50.8333,4.0,4/15/20,33573,4440,220.0,28913.0
,Benin,9.3077,2.3158,4/15/20,35,1,753.0,-719.0
,Bhutan,27.5142,90.4336,4/15/20,5,0,5.0,0.0
,Bolivia,-16.2902,-63.5887,4/15/20,397,28,768.0,-399.0
,Bosnia and Herzegovina,43.9159,17.6791,4/15/20,1110,41,229.0,840.0
,Brazil,-14.235,-51.9253,4/15/20,28320,1736,192.0,26392.0
,Brunei,4.5353,114.7277,4/15/20,136,1,3.0,132.0
,Bulgaria,42.7339,25.4858,4/15/20,747,36,903.0,-192.0
,Burkina Faso,12.2383,-1.5616,4/15/20,542,32,77357.0,-76847.0
,Cabo Verde,16.5388,-23.0418,4/15/20,56,1,96.0,-41.0
,Cambodia,11.55,104.9167,4/15/20,122,0,6.0,116.0
,Cameroon,3.848,11.5021,4/15/20,848,17,6.0,825.0
Alberta,Canada,53.9333,-116.5765,4/15/20,1870,48,550.0,1272.0
British Columbia,Canada,49.2827,-123.1207,4/15/20,1517,72,17800.0,-16355.0
Grand Princess,Canada,37.6489,-122.6655,4/15/20,13,0,5.0,8.0
Manitoba,Canada,53.7609,-98.8139,4/15/20,246,5,189.0,52.0
New Brunswick,Canada,46.5653,-66.4619,4/15/20,117,0,11.0,106.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/15/20,247,3,1928.0,-1684.0
Nova Scotia,Canada,44.682,-63.7443,4/15/20,549,3,1.0,545.0
Ontario,Canada,51.2538,-85.3232,4/15/20,8447,385,52.0,8010.0
Prince Edward Island,Canada,46.5107,-63.4168,4/15/20,26,0,21.0,5.0
Quebec,Canada,52.9399,-73.5491,4/15/20,14860,487,43.0,14330.0
Saskatchewan,Canada,52.9399,-106.4509,4/15/20,304,4,11976.0,-11676.0
,Central African Republic,6.6111,20.9394,4/15/20,12,0,28.0,-16.0
,Chad,15.4542,18.7322,4/15/20,23,0,347.0,-324.0
,Chile,-35.6751,-71.543,4/15/20,8273,94,1286.0,6893.0
Anhui,China,31.8257,117.2264,4/15/20,991,6,35.0,950.0
Beijing,China,40.1824,116.4142,4/15/20,590,8,7.0,575.0
Chongqing,China,30.0572,107.874,4/15/20,579,6,73.0,500.0
Fujian,China,26.0789,117.9874,4/15/20,353,1,120.0,232.0
Gansu,China,37.8099,101.0583,4/15/20,139,2,193.0,-56.0
Guangdong,China,23.3417,113.4244,4/15/20,1566,8,2.0,1556.0
Guangxi,China,23.8298,108.7881,4/15/20,254,2,0.0,252.0
Guizhou,China,26.8154,106.8748,4/15/20,146,2,298.0,-154.0
Hainan,China,19.1959,109.7453,4/15/20,168,6,70337.0,-70175.0
Hebei,China,39.549,116.1306,4/15/20,327,6,225.0,96.0
Heilongjiang,China,47.862,127.7615,4/15/20,841,13,117.0,711.0
Henan,China,33.882,113.614,4/15/20,1276,22,202.0,1052.0
Hong Kong,China,22.3,114.2,4/15/20,1017,4,33.0,980.0
Hubei,China,30.9756,112.2707,4/15/20,67803,3222,2.0,64579.0
Hunan,China,27.6104,111.7088,4/15/20,1019,4,71.0,944.0
Inner Mongolia,China,44.0935,113.9448,4/15/20,190,1,2.0,187.0
Jiangsu,China,32.9711,119.455,4/15/20,653,0,102.0,551.0
Jiangxi,China,27.614,115.7221,4/15/20,937,1,7.0,929.0
Jilin,China,43.6661,126.1923,4/15/20,102,1,1.0,100.0
Liaoning,China,41.2956,122.6085,4/15/20,145,2,2.0,141.0
Macau,China,22.1667,113.55,4/15/20,45,0,0.0,45.0
Ningxia,China,37.2692,106.1655,4/15/20,75,0,0.0,75.0
Qinghai,China,35.7452,95.9956,4/15/20,18,0,0.0,18.0
Shaanxi,China,35.1917,108.8701,4/15/20,256,3,0.0,253.0
Shandong,China,36.3427,118.1498,4/15/20,784,7,6.0,771.0
Shanghai,China,31.202,121.4491,4/15/20,622,7,0.0,615.0
Shanxi,China,37.5777,112.2922,4/15/20,186,0,3.0,183.0
Sichuan,China,30.6171,102.7103,4/15/20,560,3,3.0,554.0
Tianjin,China,39.3054,117.323,4/15/20,185,3,0.0,182.0
Tibet,China,31.6927,88.0924,4/15/20,1,0,0.0,1.0
Xinjiang,China,41.1129,85.2401,4/15/20,76,3,0.0,73.0
Yunnan,China,24.974,101.487,4/15/20,184,2,0.0,182.0
Zhejiang,China,29.1832,120.0934,4/15/20,1268,1,0.0,1267.0
,Colombia,4.5709,-74.2973,4/15/20,3105,131,0.0,2974.0
,Congo (Brazzaville),-4.0383,21.7587,4/15/20,117,5,0.0,112.0
,Congo (Kinshasa),-4.0383,21.7587,4/15/20,254,21,135.0,98.0
,Costa Rica,9.7489,-83.7534,4/15/20,626,4,327.0,295.0
,Cote d'Ivoire,7.54,-5.5471,4/15/20,638,6,1099.0,-467.0
,Croatia,45.1,15.2,4/15/20,1741,33,248.0,1460.0
,Diamond Princess,0.0,0.0,4/15/20,712,12,6.0,694.0
,Cuba,22.0,-80.0,4/15/20,814,24,3.0,787.0
,Cyprus,35.1264,33.4299,4/15/20,715,12,737.0,-34.0
,Czechia,49.8175,15.473,4/15/20,6216,166,580.0,5470.0
Faroe Islands,Denmark,61.8926,-6.9118,4/15/20,184,0,91.0,93.0
Greenland,Denmark,71.7069,-42.6043,4/15/20,11,0,1379.0,-1368.0
,Denmark,56.2639,9.5018,4/15/20,6681,309,12.0,6360.0
,Djibouti,11.8251,42.5903,4/15/20,435,2,738.0,-305.0
,Dominican Republic,18.7357,-70.1627,4/15/20,3614,189,369.0,3056.0
,Ecuador,-1.8312,-78.1834,4/15/20,7858,388,71.0,7399.0
,Egypt,26.0,30.0,4/15/20,2505,183,1196.0,1126.0
,El Salvador,13.7942,-88.8965,4/15/20,159,6,435.0,-282.0
,Equatorial Guinea,1.5,10.0,4/15/20,51,0,10631.0,-10580.0
,Eritrea,15.1794,39.7823,4/15/20,35,0,791.0,-756.0
,Estonia,58.5953,25.0136,4/15/20,1400,35,11.0,1354.0
,Eswatini,-26.5225,31.4659,4/15/20,15,0,769.0,-754.0
,Ethiopia,9.145,40.4897,4/15/20,85,3,85.0,-3.0
,Fiji,-17.7134,178.065,4/15/20,16,0,19.0,-3.0
,Finland,64.0,26.0,4/15/20,3237,72,514.0,2651.0
French Guiana,France,3.9339,-53.1258,4/15/20,86,0,8895.0,-8809.0
French Polynesia,France,-17.6797,149.4068,4/15/20,55,0,2.0,53.0
Guadeloupe,France,16.25,-61.5833,4/15/20,145,8,27.0,110.0
Mayotte,France,-12.8275,45.1662,4/15/20,217,3,2.0,212.0
New Caledonia,France,-20.9043,165.618,4/15/20,18,0,31.0,-13.0
Reunion,France,-21.1351,55.2471,4/15/20,391,0,381.0,10.0
Saint Barthelemy,France,17.9,-62.8333,4/15/20,6,0,22130.0,-22124.0
St Martin,France,18.0708,-63.0501,4/15/20,35,2,116.0,-83.0
Martinique,France,14.6415,-61.0242,4/15/20,158,8,167.0,-17.0
,France,46.2276,2.2137,4/15/20,132473,17148,357.0,114968.0
,Gabon,-0.8037,11.6094,4/15/20,80,1,1.0,78.0
,Gambia,13.4432,-15.3101,4/15/20,9,1,107.0,-99.0
,Georgia,42.3154,43.3569,4/15/20,306,3,305.0,-2.0
,Germany,51.0,9.0,4/15/20,134753,3804,12543.0,118406.0
,Ghana,7.9465,-1.0232,4/15/20,636,8,4.0,624.0
,Greece,39.0742,21.8243,4/15/20,2192,102,8.0,2082.0
,Guatemala,15.7835,-90.2308,4/15/20,180,5,4676.0,-4501.0
,Guinea,9.9456,-9.6966,4/15/20,404,1,984.0,-581.0
,Guyana,5.0,-58.75,4/15/20,55,6,514.0,-465.0
,Haiti,18.9712,-72.2852,4/15/20,41,3,570.0,-532.0
,Holy See,41.9029,12.4534,4/15/20,8,0,339.0,-331.0
,Honduras,15.2,-86.2419,4/15/20,419,31,137.0,251.0
,Hungary,47.1625,19.5033,4/15/20,1579,134,1494.0,-49.0
,Iceland,64.9631,-19.0208,4/15/20,1727,8,252.0,1467.0
,India,21.0,78.0,4/15/20,12322,405,145.0,11772.0
,Indonesia,-0.7893,113.9213,4/15/20,5136,469,162.0,4505.0
,Iran,32.0,53.0,4/15/20,76389,4777,317.0,71295.0
,Iraq,33.0,44.0,4/15/20,1415,79,472.0,864.0
,Ireland,53.1424,-7.6921,4/15/20,12547,444,1254.0,10849.0
,Israel,31.0,35.0,4/15/20,12501,130,630.0,11741.0
,Italy,43.0,12.0,4/15/20,165155,21645,63511.0,79999.0
,Jamaica,18.1096,-77.2975,4/15/20,125,5,1015.0,-895.0
,Japan,36.0,138.0,4/15/20,8100,146,104.0,7850.0
,Jordan,31.24,36.51,4/15/20,401,7,643.0,-249.0
,Kazakhstan,48.0196,66.9237,4/15/20,1295,16,936.0,343.0
,Kenya,-0.0236,37.9062,4/15/20,225,10,97.0,118.0
,"Korea, South",36.0,128.0,4/15/20,10591,225,143.0,10223.0
,Kuwait,29.5,47.75,4/15/20,1405,3,22.0,1380.0
,Kyrgyzstan,41.2044,74.7661,4/15/20,449,5,75.0,369.0
,Latvia,56.8796,24.6032,4/15/20,666,5,18.0,643.0
,Lebanon,33.8547,35.8623,4/15/20,658,21,252.0,385.0
,Liberia,6.4281,-9.4295,4/15/20,59,6,765.0,-712.0
,Liechtenstein,47.14,9.55,4/15/20,79,1,530.0,-452.0
,Lithuania,55.1694,23.8813,4/15/20,1091,30,135.0,926.0
,Luxembourg,49.8153,6.1296,4/15/20,3373,69,554.0,2750.0
,Madagascar,-18.7669,46.8691,4/15/20,110,0,174.0,-64.0
,Malaysia,2.5,112.5,4/15/20,5072,83,1.0,4988.0
,Maldives,3.2028,73.2207,4/15/20,22,0,73.0,-51.0
,Malta,35.9375,14.3754,4/15/20,399,3,178.0,218.0
,Mauritania,21.0079,10.9408,4/15/20,7,1,1249.0,-1243.0
,Mauritius,-20.2,57.5,4/15/20,324,9,804.0,-489.0
,Mexico,23.6345,-102.5528,4/15/20,5847,449,16.0,5382.0
,Moldova,47.4116,28.3699,4/15/20,2049,46,27.0,1976.0
,Monaco,43.7333,7.4167,4/15/20,93,3,124.0,-34.0
,Mongolia,46.8625,103.8467,4/15/20,30,0,260.0,-230.0
,Montenegro,42.5,19.3,4/15/20,288,4,771.0,-487.0
,Morocco,31.7917,-7.0926,4/15/20,2024,127,644.0,1253.0
,Namibia,-22.9576,18.4904,4/15/20,16,0,285.0,-269.0
,Nepal,28.1667,84.25,4/15/20,16,0,81.0,-65.0
Aruba,Netherlands,12.5186,-70.0358,4/15/20,93,1,1559.0,-1467.0
Curacao,Netherlands,12.1696,-68.99,4/15/20,14,1,176.0,-163.0
Sint Maarten,Netherlands,18.0425,-63.0548,4/15/20,53,9,11.0,33.0
,Netherlands,52.1326,5.2913,4/15/20,28153,3134,4312.0,20707.0
,New Zealand,-40.9006,174.886,4/15/20,1386,9,102.0,1275.0
,Nicaragua,12.8654,-85.2072,4/15/20,9,1,8.0,0.0
,Niger,17.6078,8.0817,4/15/20,584,14,416.0,154.0
,Nigeria,9.082,8.6753,4/15/20,407,12,1150.0,-755.0
,North Macedonia,41.6086,21.7453,4/15/20,974,45,821.0,108.0
,Norway,60.472,8.4689,4/15/20,6740,150,46.0,6544.0
,Oman,21.0,57.0,4/15/20,910,4,7.0,899.0
,Pakistan,30.3753,69.3451,4/15/20,6383,111,3.0,6269.0
,Panama,8.538,-80.7821,4/15/20,3574,95,165.0,3314.0
,Papua New Guinea,-6.315,143.9555,4/15/20,2,0,8.0,-6.0
,Paraguay,-23.4425,-58.4438,4/15/20,161,8,16.0,137.0
,Peru,-9.19,-75.0152,4/15/20,11475,254,3.0,11218.0
,Philippines,13.0,122.0,4/15/20,5453,349,2000.0,3104.0
,Poland,51.9194,19.1451,4/15/20,7582,286,69.0,7227.0
,Portugal,39.3999,-8.2245,4/15/20,18091,599,19.0,17473.0
,Qatar,25.3548,51.1839,4/15/20,3711,7,73.0,3631.0
,Romania,45.9432,24.9668,4/15/20,7216,372,73.0,6771.0
,Russia,60.0,90.0,4/15/20,24490,198,117.0,24175.0
,Rwanda,-1.9403,29.8739,4/15/20,136,0,15.0,121.0
,Saint Lucia,13.9094,-60.9789,4/15/20,15,0,237.0,-222.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/15/20,12,0,5.0,7.0
,San Marino,43.9424,12.4578,4/15/20,372,36,19.0,317.0
,Saudi Arabia,24.0,45.0,4/15/20,5862,79,36782.0,-30999.0
,Senegal,14.4974,-14.4524,4/15/20,314,2,7.0,305.0
,Serbia,44.0165,21.0059,4/15/20,4873,99,2.0,4772.0
,Seychelles,-4.6796,55.492,4/15/20,11,0,95.0,-84.0
,Singapore,1.2833,103.8333,4/15/20,3699,10,91500.0,-87811.0
,Slovakia,48.669,19.699,4/15/20,863,6,99.0,758.0
,Slovenia,46.1512,14.9955,4/15/20,1248,61,6.0,1181.0
,Somalia,5.1521,46.1996,4/15/20,80,5,269.0,-194.0
,South Africa,-30.5595,22.9375,4/15/20,2506,34,21.0,2451.0
,Spain,40.0,-4.0,4/15/20,177644,18708,122.0,158814.0
,Sri Lanka,7.0,81.0,4/15/20,238,7,3.0,228.0
,Sudan,12.8628,30.2176,4/15/20,32,5,9.0,18.0
,Suriname,3.9193,-56.0278,4/15/20,10,1,0.0,9.0
,Sweden,63.0,16.0,4/15/20,11927,1203,2.0,10722.0
,Switzerland,46.8182,8.2275,4/15/20,26336,1239,25.0,25072.0
,Taiwan*,23.7,121.0,4/15/20,395,6,267.0,122.0
,Tanzania,-6.369,34.8888,4/15/20,88,4,1362.0,-1278.0
,Thailand,15.0,101.0,4/15/20,2643,43,3273.0,-673.0
,Togo,8.6195,0.8248,4/15/20,81,3,747.0,-669.0
,Trinidad and Tobago,10.6918,-61.2225,4/15/20,114,8,59273.0,-59167.0
,Tunisia,34.0,9.0,4/15/20,780,35,1043.0,-298.0
,Turkey,38.9637,35.2433,4/15/20,69392,1518,77.0,67797.0
,Uganda,1.0,32.0,4/15/20,55,0,4049.0,-3994.0
,Ukraine,48.3794,31.1656,4/15/20,3764,108,48877.0,-45221.0
,United Arab Emirates,24.0,54.0,4/15/20,5365,33,27.0,5305.0
Bermuda,United Kingdom,32.3078,-64.7505,4/15/20,81,5,1159.0,-1083.0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/15/20,54,1,282.0,-229.0
Channel Islands,United Kingdom,49.3723,-2.3644,4/15/20,447,15,447.0,-15.0
Gibraltar,United Kingdom,36.1408,-5.3536,4/15/20,131,0,69.0,62.0
Isle of Man,United Kingdom,54.2361,-4.5481,4/15/20,256,4,8114.0,-7862.0
Montserrat,United Kingdom,16.7425,-62.1874,4/15/20,11,0,367.0,-356.0
,United Kingdom,55.3781,-3.4360000000000004,4/15/20,98476,14915,201.0,83360.0
,Uruguay,-32.5228,-55.7658,4/15/20,492,8,88.0,396.0
,US,37.0902,-95.7129,4/15/20,636350,32734,103.0,603513.0
,Uzbekistan,41.3775,64.5853,4/15/20,1302,4,7.0,1291.0
,Venezuela,6.4238,-66.5897,4/15/20,197,9,15.0,173.0
,Vietnam,16.0,108.0,4/15/20,267,0,55.0,212.0
,Zambia,-15.4167,28.2833,4/15/20,48,2,242.0,-196.0
,Zimbabwe,-20.0,30.0,4/15/20,23,3,637.0,-617.0
Diamond Princess,Canada,0.0,0.0,4/15/20,0,1,41.0,-42.0
,Dominica,15.415,-61.371,4/15/20,16,0,3295.0,-3279.0
,Grenada,12.1165,-61.679,4/15/20,14,0,16.0,-2.0
,Mozambique,-18.665695,35.529562,4/15/20,29,0,56.0,-27.0
,Syria,34.802075,38.99681500000001,4/15/20,33,2,126.0,-95.0
